,open,high,low,close,SMA_5,SMA_10,EMA_5,EMA_10,RSI,MACD,MACD_signal,BB_Middle,BB_Upper,BB_Lower,OBV,H-L,H-PC,L-PC,TR,ATR,ROC,Momentum,Std_Dev,future
3019,1495.0,1495.6,1488.0,1490.15,1481.5291666666665,1479.4819444444445,1481.9787316612149,1470.479168398179,60.16713091922041,11.499563263035952,11.964409700156313,1481.5291666666665,1491.278170279093,1471.78016305424,-200558688.0,7.599999999999909,0.0,7.599999999999909,7.599999999999909,2.7013888888889017,0.010305434082511278,15.200000000000045,4.874501806213332,-1.0
3020,1490.9,1492.85,1489.4,1490.05,1481.9527777777778,1480.476388888889,1482.4150164362843,1471.0153555653521,62.60869565217366,11.399660870932166,11.851459934311483,1481.9527777777778,1491.823309517859,1472.0822460376967,-202933648.0,3.449999999999818,2.699999999999818,0.75,3.449999999999818,2.7722222222222275,0.010340385136967667,15.25,4.935265870040566,-1.0
3021,1490.0,1491.0,1489.05,1489.55,1482.384722222222,1481.5423611111112,1482.800691223512,1471.5231540430138,60.39886039886004,11.277537180498257,11.736675383548839,1482.384722222222,1492.1841046941927,1472.5853397502515,-205335694.0,1.9500000000000455,0.9500000000000455,1.0,1.9500000000000455,2.7875000000000036,0.010549525101763768,15.549999999999955,4.899691235985317,-1.0
3022,1489.4,1491.25,1486.45,1487.35,1482.7333333333333,1482.5472222222224,1483.046599806025,1471.9567662610134,56.23342175066291,11.089833545011516,11.607307015841375,1482.7333333333333,1492.3130440361385,1473.1536226305282,-207788717.0,4.7999999999999545,1.7000000000000455,3.099999999999909,4.7999999999999545,2.879166666666669,0.008509628424193005,12.549999999999955,4.789855351402564,-1.0
3023,1487.4,1491.8,1487.35,1491.2,1483.197222222222,1483.6055555555556,1483.4873241408345,1472.4839781442734,61.716937354988325,11.003345996561166,11.486514811985334,1483.197222222222,1492.753938468058,1473.640505976386,-205301835.0,4.4500000000000455,4.4500000000000455,0.0,4.4500000000000455,2.9625000000000026,0.011325873177348234,16.700000000000045,4.778358122917996,-1.0
3024,1490.55,1491.5,1488.25,1490.0,1483.615277777778,1483.1895833333335,1483.8393606737625,1472.9638691540194,28.947368421053255,10.875491519743036,11.364310153536874,1483.615277777778,1493.002893311205,1474.2276622443508,-207840143.0,3.25,0.2999999999999545,2.9500000000000455,3.25,2.9819444444444483,0.010203735719854778,15.049999999999955,4.69380776671355,-1.0
3025,1489.6,1491.0,1489.55,1490.95,1484.0583333333334,1483.1194444444445,1484.2237195562618,1473.4566398621284,54.54545454545407,10.767079694133372,11.244864061656173,1484.0583333333334,1493.2770875104477,1474.839579156219,-205262210.0,1.4500000000000455,1.0,0.4500000000000455,1.4500000000000455,2.9944444444444493,0.010813559322033983,15.950000000000045,4.609377088557133,-1.0
3026,1491.0,1510.0,1490.5,1506.5,1484.951388888889,1483.2694444444444,1485.427842823491,1474.3619374001523,83.91752577319565,11.065905423338563,11.209072333992653,1484.951388888889,1496.2867314981866,1473.6160462795913,-202612666.0,19.5,19.049999999999955,0.4500000000000455,19.5,3.508333333333338,0.021806219690033046,32.15000000000009,5.6676713046488105,-1.0
3027,1486.05,1486.05,1429.2,1441.25,1483.8777777777777,1482.4534722222222,1483.0398513195184,1473.4547610330249,22.86516853932592,9.585090286493596,10.884275924492842,1483.8777777777777,1502.2923286152625,1465.463226940293,-202832574.0,56.84999999999991,20.450000000000045,77.29999999999995,77.29999999999995,5.465277777777784,-0.02611662950199345,-38.65000000000009,9.20727541874235,0.0
3028,1443.25,1445.0,1422.1,1423.95,1482.338888888889,1481.4729166666666,1479.845805302247,1472.0984662102023,19.548511047070235,7.74733909204474,10.256888558003222,1482.338888888889,1509.4948838715559,1455.182893906222,-203144753.0,22.90000000000009,3.75,19.15000000000009,22.90000000000009,6.022222222222234,-0.03744887957548915,-55.399999999999864,13.577997491333468,0.0
3029,1423.5,1428.75,1401.25,1401.7,1480.1833333333334,1480.165972222222,1475.621707718342,1470.169741108553,13.469387755102048,5.451966609788997,9.295904168360378,1480.1833333333334,1518.3989546718933,1441.9677119947735,-203552013.0,27.5,4.7999999999999545,22.700000000000045,27.5,6.71527777777779,-0.052457243290745525,-77.59999999999991,19.107810669280003,1.0
3030,1400.1,1439.95,1400.0,1435.0,1478.9361111111111,1479.263888888889,1473.4259397335666,1469.2061865576336,32.21216041397153,4.219753175932965,8.280673969874895,1478.9361111111111,1520.0133874926712,1437.858834729551,-203028305.0,39.950000000000045,38.25,1.7000000000000455,39.950000000000045,7.770833333333346,-0.03033988783025887,-44.90000000000009,20.538638190780066,0.0
3031,1436.65,1463.55,1436.65,1458.9,1478.3722222222223,1478.6930555555557,1472.6407538020223,1468.923825282082,40.97437341593918,3.7169285199404385,7.367924879888005,1478.3722222222223,1519.9883965810025,1436.756047863442,-202400634.0,26.899999999999864,28.549999999999955,1.650000000000091,28.549999999999955,8.486111111111123,-0.01372363439697133,-20.299999999999955,20.80808717939007,-1.0
3032,1458.95,1461.0,1412.2,1423.45,1476.8013888888888,1477.6298611111113,1469.9817941370482,1467.6779670551755,28.96935933147634,2.3038270818726687,6.355105320284937,1476.8013888888888,1522.2567326647766,1431.346045113001,-203139717.0,48.799999999999955,2.099999999999909,46.700000000000045,48.799999999999955,9.786111111111122,-0.038209459459459416,-56.549999999999955,22.727671887943888,0.0
3033,1423.7,1429.9,1411.35,1414.0,1474.9694444444442,1476.5340277777777,1466.9557512107212,1466.207337820787,40.38122132015531,0.7484133899342851,5.233766934214807,1474.9694444444442,1524.9893620646928,1424.9495268241956,-203970534.0,18.550000000000182,6.4500000000000455,12.100000000000136,18.550000000000182,10.275000000000015,-0.044562316294469384,-65.95000000000005,25.00995881012427,0.0
3034,1413.05,1416.9,1405.0,1406.95,1472.947222222222,1475.3333333333333,1463.7121970912228,1464.5838491133682,43.531202435312025,-0.8716520221453266,4.01268314294278,1472.947222222222,1527.822670515635,1418.071773928809,-204921462.0,11.900000000000091,2.900000000000091,9.0,11.900000000000091,10.550000000000018,-0.04919749957763131,-72.79999999999995,27.43772414670648,0.0
3035,1407.65,1425.5,1407.65,1420.15,1471.3000000000002,1474.3187500000001,1461.3574837349406,1463.3664833842347,57.539844707805486,-2.0089996492940827,2.808346584495408,1471.3000000000002,1528.8664435984854,1413.733556401515,-203827640.0,17.84999999999991,18.549999999999955,0.7000000000000455,18.549999999999955,11.029166666666685,-0.04008246307749497,-59.299999999999955,28.783221799242597,-1.0
3036,1420.0,1422.0,1408.0,1413.75,1469.4875000000002,1473.2666666666669,1458.7841062357547,1462.0071276750775,38.86851754845472,-3.2230214393227925,1.6020729797317679,1469.4875000000002,1530.0855026781207,1408.8894973218796,-205014497.0,14.0,1.849999999999909,12.150000000000091,14.0,11.379166666666682,-0.044117647058823484,-65.25,30.299001339060275,-1.0
3037,1413.1,1417.4,1409.0,1413.15,1467.5944444444442,1472.2479166666667,1456.3173977905788,1460.6685762319248,18.295218295218334,-4.351178441346065,0.41142269551620136,1467.5944444444442,1530.8728757857937,1404.3160131030947,-206281698.0,8.400000000000091,3.650000000000091,4.75,8.400000000000091,11.45972222222224,-0.046006885843515755,-68.14999999999986,31.63921567067472,-1.0
3038,1413.0,1427.0,1411.5,1426.05,1466.0930555555556,1471.3736111111111,1454.6813222343312,1459.7201220885843,52.620967741935395,-5.038799854253057,-0.6786218144376501,1466.0930555555556,1530.7015917133294,1401.4845193977817,-204936098.0,15.5,13.849999999999909,1.650000000000091,15.5,11.798611111111123,-0.03651780285115869,-54.049999999999955,32.30426807888699,-1.0
3039,1426.25,1429.0,1416.85,1416.85,1464.3194444444443,1470.4270833333333,1452.6363858973405,1458.5455981957464,52.88753799392089,-5.909212298405919,-1.724739911231304,1464.3194444444443,1530.7578768581698,1397.881012030719,-206341001.0,12.150000000000091,2.9500000000000455,9.200000000000045,12.150000000000091,12.076388888888902,-0.04312149658945108,-63.850000000000136,33.21921620686276,-1.0
3040,1415.85,1424.0,1412.0,1421.85,1462.6680555555554,1469.6472222222224,1450.9722569299167,1457.5402393410684,65.75052854122609,-6.567982411151661,-2.6933884112153756,1462.6680555555554,1530.3143716955153,1395.0217394155954,-204905904.0,12.0,7.150000000000091,4.849999999999909,12.0,12.362500000000011,-0.04013366637413085,-59.450000000000045,33.82315806997993,-1.0
3041,1420.55,1420.55,1411.0,1411.3,1460.6430555555555,1468.7055555555555,1448.8278106093805,1456.2733834687106,40.08958566629321,-7.445572859330014,-3.6438253008383032,1460.6430555555555,1529.980854576159,1391.3052565349522,-206395919.0,9.549999999999955,1.2999999999999545,10.849999999999909,10.849999999999909,12.52083333333334,-0.049117369626734964,-72.90000000000009,34.66889951030173,-1.0
3042,1411.45,1422.0,1410.05,1413.3,1458.6333333333334,1467.8416666666667,1446.9073884142788,1455.096030496965,49.44099378881982,-8.188642082686329,-4.552788657207909,1458.6333333333334,1529.1726881038032,1388.0939785628636,-204850896.0,11.950000000000045,10.700000000000045,1.25,11.950000000000045,12.729166666666673,-0.0486992225625148,-72.35000000000014,35.26967738523494,-1.0
3043,1413.35,1417.8,1407.2,1409.55,1456.5194444444444,1466.9444444444443,1444.888070121615,1453.8481940449935,45.852534562211815,-8.960123923378433,-5.434255710442014,1456.5194444444444,1528.2782956766393,1384.7605932122494,-206450519.0,10.599999999999909,4.5,6.099999999999909,10.599999999999909,12.981944444444448,-0.05122337024198176,-76.10000000000014,35.87942561609748,-1.0
3044,1409.05,1411.35,1401.15,1403.0,1454.2458333333334,1466.0270833333334,1442.6238501150415,1452.4550928382814,18.893387314439977,-9.831242723239939,-6.3136531130016,1454.2458333333334,1527.48304235798,1381.0086243086869,-208098528.0,10.199999999999818,1.7999999999999545,8.399999999999864,10.199999999999818,13.220833333333328,-0.0551234131393743,-81.84999999999991,36.618604512323216,-1.0
3045,1402.5,1407.55,1390.2,1390.45,1451.6486111111112,1464.8548611111112,1439.803642000715,1450.7563231714792,17.326732673267387,-10.952681170764208,-7.241458724554122,1451.6486111111112,1527.1484748238377,1376.1487473983848,-209803058.0,17.34999999999991,4.5499999999999545,12.799999999999955,17.34999999999991,13.634722222222214,-0.06300751373024693,-93.5,37.749931856363276,-1.0
3046,1388.2,1388.2,1367.2,1374.45,1448.5930555555556,1463.4583333333333,1436.271012703379,1448.6657389750003,3.891050583657602,-12.394726271621266,-8.272112233967551,1448.5930555555556,1527.4597356566221,1369.726375454489,-211598920.0,21.0,2.25,23.25,23.25,14.22499999999999,-0.07410151908114115,-110.0,39.43334005053328,-1.0
3047,1374.3,1377.85,1366.2,1367.5,1445.336111111111,1461.9791666666667,1432.5536606653586,1446.442020098973,4.184100418410054,-13.888359433614369,-9.395361673896915,1445.336111111111,1527.667478544776,1363.004743677446,-213433826.0,11.649999999999864,3.3999999999998636,8.25,11.649999999999864,14.518055555555545,-0.07896952348880282,-117.25,41.16568371683255,-1.0
3048,1367.15,1372.8,1355.0,1358.0,1441.8097222222223,1460.3541666666667,1428.5237330618256,1444.0189510551654,0.0,-15.495217993339793,-10.61533293778549,1441.8097222222223,1527.947242898516,1355.6722015459286,-215307641.0,17.799999999999955,5.2999999999999545,12.5,17.799999999999955,14.97499999999999,-0.08549109397622823,-126.95000000000005,43.06876033814688,-1.0
3049,1356.65,1358.75,1195.0,1205.0,1433.990277777778,1456.6375,1416.4413691125378,1437.470486642695,0.0,-21.029117530157237,-12.698089856259841,1433.990277777778,1549.527573721438,1318.4529818341177,-217455459.0,163.75,0.75,163.0,163.75,19.45416666666666,-0.18937100571812981,-281.5,57.76864797183008,1.0
3050,1200.0,1259.4,1199.45,1247.65,1427.3777777777777,1453.4798611111112,1407.317511322671,1432.2699253648132,17.722833991273674,-24.95241404214221,-15.148954693436316,1427.3777777777777,1557.1147786558224,1297.640776899733,-215148818.0,59.950000000000045,54.40000000000009,5.5499999999999545,59.950000000000045,21.038888888888877,-0.16022750218752102,-238.04999999999995,64.86850043902238,-1.0
3051,1247.95,1255.0,1241.0,1247.0,1420.7416666666668,1450.317361111111,1398.6516998998238,1427.1940369986537,18.64480874316942,-28.542337098829876,-17.827631174515027,1420.7416666666668,1562.0834843590098,1279.3998489743237,-217538879.0,14.0,7.349999999999909,6.650000000000091,14.0,21.32916666666666,-0.16077797967561758,-238.9000000000001,70.67090884617154,-1.0
3052,1246.5,1249.0,1203.75,1213.55,1413.201388888889,1446.6861111111111,1388.6462026079414,1421.3407757110194,17.323314378554045,-32.69457310307803,-20.80101956022763,1413.201388888889,1568.6934750193739,1257.709302758404,-220081948.0,45.25,2.0,43.25,45.25,22.549999999999994,-0.18279461279461284,-271.45000000000005,77.74604306524252,1.0
3053,1213.9,1227.3,1212.65,1219.45,1405.7930555555556,1443.15,1379.5004619264312,1415.8095215819503,19.80420150928009,-36.30905965551915,-23.902627579285934,1405.7930555555556,1572.0279842434716,1239.5581268676397,-217442262.0,14.649999999999864,13.75,0.8999999999998636,14.649999999999864,22.904166666666654,-0.17945698617232453,-266.70000000000005,83.11746434395803,1.0
3054,1220.85,1241.85,1212.5,1237.95,1398.6361111111112,1439.8715277777778,1371.8490856060837,1410.9366579769655,26.38205783985839,-39.087572370881844,-26.93961653760512,1398.6361111111112,1571.034310656096,1226.2379115661263,-214699768.0,29.34999999999991,22.399999999999864,6.9500000000000455,29.34999999999991,23.41944444444443,-0.17227199786039038,-257.64999999999986,86.19909977249247,-1.0
3055,1240.0,1243.0,1231.6,1241.9,1391.740277777778,1436.634722222222,1364.8248107084576,1406.3055166625281,67.55470980019028,-41.48070595407057,-29.847834420898213,1391.740277777778,1568.872833177802,1214.6077223777538,-211883512.0,11.400000000000091,5.0499999999999545,6.350000000000136,11.400000000000091,23.52499999999999,-0.16659396705029694,-248.25,88.5662777000121,-1.0
3056,1241.0,1242.7,1230.1,1235.65,1384.673611111111,1433.3131944444444,1357.8423885080006,1401.6300230553356,41.26637554585157,-43.787634547335074,-32.635794446185585,1384.673611111111,1565.920438056524,1203.426784165698,-214765997.0,12.600000000000136,0.7999999999999545,11.800000000000182,12.600000000000136,23.779166666666665,-0.1707325257541692,-254.39999999999986,90.62341347270645,-1.0
3057,1233.8,1246.0,1233.1,1245.95,1377.9069444444444,1430.1458333333333,1351.794151291352,1397.3648169442306,49.32992980216978,-45.57066565287869,-35.22276868752421,1377.9069444444444,1561.2217963917071,1194.5920924971817,-211837191.0,12.900000000000091,10.349999999999909,2.550000000000182,12.900000000000091,24.083333333333332,-0.16353932395689963,-243.5999999999999,91.65742597363136,-1.0
3058,1245.5,1270.0,1245.0,1259.75,1371.5847222222221,1427.1590277777777,1346.8187917620896,1393.5945479868544,89.35264054514481,-46.77575622476479,-37.533366194972324,1371.5847222222221,1555.0691782699027,1188.1002661745415,-208802464.0,25.0,24.049999999999955,0.9500000000000455,25.0,24.644444444444446,-0.15302383433623556,-227.5999999999999,91.74222802384035,-1.0
3059,1260.85,1261.5,1225.2,1226.85,1364.2416666666666,1423.7194444444444,1340.333992207382,1389.0262042063925,54.31738623103842,-48.692211999010624,-39.76513535577999,1364.2416666666666,1549.1838081982482,1179.2995251350849,-211914848.0,36.299999999999955,1.75,34.549999999999955,36.299999999999955,25.529166666666665,-0.17727333690987135,-264.35000000000014,92.47107076579083,0.0
3060,1227.1,1229.85,1216.0,1218.05,1356.6875,1420.151388888889,1333.7240466826586,1384.3419246390943,36.907894736842046,-50.61787795643568,-41.935683875911124,1356.6875,1542.7086821655998,1170.6663178344002,-215071303.0,13.849999999999909,3.0,10.849999999999909,13.849999999999909,25.823611111111106,-0.1825167785234899,-271.95000000000005,93.0105910827999,0.0
3061,1217.2,1219.0,1205.0,1205.15,1348.7486111111111,1416.4034722222223,1326.7740982133257,1379.4325568407628,28.369629193643277,-52.658458627437085,-44.08023882621632,1348.7486111111111,1535.5876441790945,1161.9095780431278,-218287885.0,14.0,0.9500000000000455,13.049999999999955,14.0,26.172222222222217,-0.1916898621684161,-285.79999999999995,93.41951653399171,0.0
3062,1206.8,1210.0,1194.0,1194.0,1340.0680555555557,1412.509722222222,1319.5971199315245,1374.3522128177283,26.822481914301534,-54.755092886203784,-46.21520963821382,1340.0680555555557,1525.7870970483891,1154.3490140627223,-221647573.0,16.0,4.849999999999909,11.150000000000091,16.0,26.074999999999996,-0.20743445071357447,-312.5,92.85952074641668,1.0
3063,1195.05,1206.0,1194.0,1196.65,1333.2736111111112,1408.5756944444447,1312.9513296649557,1369.4836590419,20.0121654501217,-56.53232937694429,-48.278633585959916,1333.2736111111112,1521.6410946352241,1144.9061275869983,-218234943.0,12.0,12.0,0.0,12.0,24.261111111111106,-0.16971379011274934,-244.5999999999999,94.18374176205646,1.0
3064,1194.0,1197.5,1194.0,1194.0,1326.8861111111112,1404.6125000000002,1306.5215280614445,1364.6758875613,3.7297677691767603,-58.154359499855445,-50.253778768739025,1326.8861111111112,1518.175369432656,1135.5968527895664,-221678560.0,3.5,0.849999999999909,2.650000000000091,3.5,23.722222222222214,-0.1614874117770989,-229.95000000000005,95.6446291607724,1.0
3065,1194.0,1194.0,1194.0,1194.0,1321.1166666666668,1400.65,1300.4392833013665,1359.999835847292,6.94626474443011,-59.560552545925475,-52.11513352417632,1321.1166666666668,1515.623990069008,1126.6093432643256,-221678560.0,0.0,0.0,0.0,0.0,22.95833333333333,-0.14817721338374834,-207.70000000000005,97.25366170117063,1.0
3066,1194.0,1201.8,1194.0,1195.45,1314.4625,1396.6993055555556,1294.7641869066981,1355.4916211665443,13.31168831168867,-60.72743425984618,-53.8375936713103,1314.4625,1509.3304573088253,1119.5945426911749,-218183037.0,7.7999999999999545,7.7999999999999545,0.0,7.7999999999999545,22.06527777777777,-0.16693379790940766,-239.54999999999995,97.4339786544126,1.0
3067,1194.0,1203.4,1194.0,1194.0,1307.1041666666667,1392.7381944444446,1289.3174741009307,1351.0671931893787,21.18863049095637,-61.749719088448046,-55.42001875473785,1307.1041666666667,1499.5227897258694,1114.685543607464,-221723195.0,9.400000000000091,7.9500000000000455,1.4500000000000455,9.400000000000091,21.533333333333328,-0.18157515936664614,-264.9000000000001,96.20931152960132,1.0
3068,1200.0,1200.0,1194.0,1196.9,1300.8111111111111,1388.80625,1284.3219349603398,1346.8434344718617,63.06306306306304,-62.521499511521824,-56.840314906094655,1300.8111111111111,1492.39131305739,1109.2309091648322,-218096750.0,6.0,6.0,0.0,6.0,20.34444444444444,-0.15915557272823067,-226.54999999999995,95.79010097313947,1.0
3069,1196.75,1214.0,1194.0,1212.15,1295.2041666666669,1385.0868055555557,1280.420749286808,1343.1532033904407,82.7004219409279,-62.73245410363279,-58.01874274560229,1295.2041666666669,1484.9614031181743,1105.4469302151595,-214280480.0,20.0,17.09999999999991,2.900000000000091,20.0,20.384722222222212,-0.1427510608203677,-201.8499999999999,94.8786182257537,1.0
3070,1209.65,1215.0,1196.35,1215.0,1289.8722222222223,1381.4097222222222,1276.884492568602,1339.6421567222094,93.93305439330527,-62.75766415360749,-58.966527027203334,1289.8722222222223,1477.4859400338735,1102.258504410571,-210343147.0,18.65000000000009,2.849999999999909,15.800000000000182,18.65000000000009,20.572222222222212,-0.13642986602224672,-191.95000000000005,93.80685890582559,1.0
3071,1215.65,1219.15,1197.15,1205.0,1283.8958333333333,1377.5979166666666,1272.9988443216505,1335.953330510642,66.22418879056042,-62.954486188991496,-59.76411885956097,1283.8958333333333,1468.111735198505,1099.6799314681616,-214377774.0,22.0,4.150000000000091,17.84999999999991,22.0,20.668055555555547,-0.15149808118860686,-215.1500000000001,92.10795093258577,1.0
3072,1204.95,1224.0,1204.95,1221.95,1278.5680555555555,1374.0277777777778,1270.2394473312909,1332.8299515925423,76.82186234817809,-62.59050426125145,-60.32939593989907,1278.5680555555555,1458.37395908612,1098.7621520249909,-210295847.0,19.049999999999955,19.0,0.049999999999954525,19.049999999999955,20.808333333333323,-0.13566755083996462,-191.79999999999995,89.90295176528234,1.0
3073,1221.8,1224.0,1216.6,1221.0,1273.2305555555556,1370.4125,1267.5778555836534,1329.7661173023357,77.60736196319013,-62.18826171868227,-60.701169095655715,1273.2305555555556,1447.9352390773274,1098.5258720337838,-214414091.0,7.400000000000091,2.0499999999999545,5.350000000000136,7.400000000000091,20.780555555555548,-0.13597282666383614,-192.1500000000001,87.35234176088596,1.0
3074,1220.5,1236.0,1220.5,1230.0,1267.7847222222222,1366.9388888888889,1265.546620146699,1327.0327990200801,80.09090909090901,-61.48617887338105,-60.858171051200785,1267.7847222222222,1434.9501831446107,1100.6192612998336,-210230568.0,15.5,15.0,0.5,15.5,20.780555555555548,-0.13747764804880613,-196.04999999999995,83.5827304611943,1.0
3075,1229.95,1239.0,1219.45,1237.0,1262.788888888889,1363.5541666666668,1264.0035595982288,1324.5661469921326,76.57754010695177,-60.56258739390387,-60.7990543197414,1262.788888888889,1422.1953919129087,1103.3823858648693,-205988692.0,19.549999999999955,9.0,10.549999999999955,19.549999999999955,20.9861111111111,-0.12693651409817552,-179.8499999999999,79.70325151200984,1.0
3076,1237.5,1254.35,1235.3,1251.6,1258.0597222222223,1360.3638888888888,1263.3330969172434,1322.5670744718004,81.2820512820512,-59.233977554556986,-60.48603896670452,1258.0597222222223,1407.8637481445487,1108.2556962998958,-201687850.0,19.049999999999955,17.34999999999991,1.7000000000000455,19.049999999999955,21.18194444444443,-0.11973836902626855,-170.25,74.90201296116325,0.0
3077,1254.8,1259.0,1234.2,1248.0,1253.523611111111,1357.0833333333333,1262.5042808676626,1320.5241409246278,91.26679462571984,-58.01986005696517,-59.99280318475665,1253.523611111111,1393.824826839692,1113.22239538253,-206041241.0,24.799999999999955,7.400000000000091,17.399999999999864,24.799999999999955,21.569444444444432,-0.11570892085311413,-163.29999999999995,70.1506078642905,0.0
3078,1252.15,1262.95,1241.8,1261.6,1249.309722222222,1353.9715277777777,1262.4554008207617,1318.9097808992956,90.66666666666671,-56.45438007853386,-59.2851185635121,1249.309722222222,1378.5431805600892,1120.0762638843548,-201641965.0,21.15000000000009,14.950000000000045,6.2000000000000455,21.15000000000009,21.82499999999999,-0.1073374372037077,-151.70000000000005,64.61672916893363,0.0
3079,1262.0,1276.3,1260.0,1272.5,1245.5027777777777,1351.0111111111112,1262.9983521277475,1317.6382800527394,93.86712095400354,-54.63992792499198,-58.35608043580808,1245.5027777777777,1362.8425090697804,1128.163046485775,-197175565.0,16.299999999999955,14.700000000000045,1.599999999999909,16.299999999999955,21.983333333333324,-0.09722961228760951,-137.04999999999995,58.66986564600135,-1.0
3080,1272.9,1275.0,1245.35,1264.3,1241.65,1347.9479166666667,1263.0687114721936,1316.1769573115685,79.62003454231437,-53.10824583937483,-57.306513516521434,1241.65,1346.1154091758724,1137.1845908241278,-201722388.0,29.65000000000009,2.5,27.15000000000009,29.65000000000009,22.52361111111111,-0.0988595866001426,-138.70000000000005,52.23270458793612,0.0
3081,1265.0,1271.05,1256.6,1271.05,1238.3333333333333,1344.9909722222224,1263.5001324736966,1314.940602316731,79.53165654813533,-51.44046984303441,-56.13330478182403,1238.3333333333333,1330.1815621831793,1146.4851044834872,-197112061.0,14.450000000000045,6.75,7.7000000000000455,14.450000000000045,22.443055555555556,-0.0858714804559676,-119.40000000000009,45.92411442492306,-1.0
3082,1271.75,1286.7,1271.5,1279.95,1235.7083333333333,1342.1506944444445,1264.3893145021455,1313.9819556779164,77.28585178055833,-49.59264117577095,-54.82517206061342,1235.7083333333333,1316.2578655657032,1155.1588011009633,-192426910.0,15.200000000000045,15.650000000000091,0.4500000000000455,15.650000000000091,22.231944444444448,-0.06875477463712754,-94.5,40.274766116184956,-1.0
3083,1278.75,1280.0,1261.25,1273.95,1233.1097222222222,1339.2229166666666,1264.9061083128402,1312.8851897689324,73.87304507819685,-47.97908145609222,-53.455953939709175,1233.1097222222222,1301.2459463594525,1164.973498084992,-197174808.0,18.75,0.049999999999954525,18.700000000000045,18.75,22.429166666666674,-0.06840950639853749,-93.54999999999995,34.06811206861518,-1.0
3084,1273.3,1275.0,1263.35,1264.0,1230.4986111111111,1336.1541666666667,1264.8571294851192,1311.5458695012903,52.366863905325516,-46.688740016171096,-52.10251115500156,1230.4986111111111,1284.729285014906,1176.2679372073162,-201971999.0,11.650000000000091,1.0499999999999545,10.600000000000136,11.650000000000091,22.258333333333344,-0.06921944035346095,-94.0,27.115336951897437,-1.0
3085,1263.7,1264.0,1232.1,1259.75,1232.0194444444444,1333.0048611111113,1264.5810684318694,1310.1268045834468,35.527809307605054,-45.54573615157733,-50.79115615431672,1232.0194444444444,1286.3787268835817,1177.660162005307,-206840247.0,31.90000000000009,0.0,31.90000000000009,31.90000000000009,18.595833333333346,0.045435684647302965,54.75,27.179641219568623,-1.0
3086,1259.8,1261.15,1246.0,1246.0,1231.973611111111,1329.6756944444444,1263.576686354471,1308.369905827736,31.552419354838804,-44.793219473265026,-49.59156881810638,1231.973611111111,1286.2814294701368,1177.6657927520853,-211743494.0,15.150000000000091,1.400000000000091,13.75,15.150000000000091,17.351388888888906,-0.0013224862741955112,-1.650000000000091,27.153909179512905,-1.0
3087,1246.35,1249.0,1230.0,1237.4,1231.7069444444444,1326.2243055555555,1262.1617303353103,1306.425524846154,17.298347910592966,-44.26379451084381,-48.52601395665387,1231.7069444444444,1285.8050677431388,1177.60882114575,-216690107.0,19.0,3.0,16.0,19.0,17.49027777777779,-0.007698476343223626,-9.599999999999909,27.049061649347188,-1.0
3088,1238.0,1243.0,1227.1,1237.65,1232.3763888888889,1322.788888888889,1260.836771938807,1304.541263891465,0.5841121495327144,-43.70449195265792,-47.561709555854684,1232.3763888888889,1286.1455488552524,1178.6072289225253,-211712717.0,15.900000000000091,5.599999999999909,10.300000000000182,15.900000000000091,16.67500000000002,0.019859091096370296,24.100000000000136,26.884579983181737,-1.0
3089,1239.15,1240.0,1230.0,1232.7,1232.7444444444445,1319.2687500000002,1259.3158653475202,1302.5730100862193,0.5988023952095887,-43.257144738699026,-46.70079659242356,1232.7444444444445,1286.3306461746413,1179.1582427142478,-216714155.0,10.0,2.349999999999909,7.650000000000091,10.0,16.545833333333356,0.010865554143261402,13.25,26.793100865098427,0.0
3090,1233.45,1245.0,1231.0,1235.45,1232.6750000000002,1315.6555555555556,1258.0258185719786,1300.7340235085146,8.683068017366153,-42.70820493653605,-45.90227826124606,1232.6750000000002,1286.239921890536,1179.1100781094644,-211689575.0,14.0,12.299999999999955,1.7000000000000455,14.0,16.11944444444447,-0.0020194676683226165,-2.5,26.782460945267847,-1.0
3091,1236.05,1238.65,1225.0,1232.0,1232.4,1312.070138888889,1256.6190175680879,1298.8508995767745,8.8888888888889,-42.231882008686625,-45.16819901073418,1232.4,1285.8716373416444,1178.9283626583558,-216754226.0,13.650000000000091,3.2000000000000455,10.450000000000045,13.650000000000091,16.18194444444447,-0.007971656333038202,-9.900000000000091,26.735818670822113,-1.0
3092,1232.95,1235.35,1228.65,1234.95,1232.3805555555555,1308.5270833333334,1255.4477193211642,1297.1001899993284,25.92592592592608,-41.65247067816426,-44.465053344220195,1232.3805555555555,1285.8478394256078,1178.913271685503,-211673584.0,6.699999999999818,3.349999999999909,3.349999999999909,6.699999999999818,16.01805555555557,-0.0005665034597176488,-0.7000000000000455,26.7336419350262,-1.0
3093,1234.7,1240.0,1227.0,1227.0,1231.8541666666667,1304.8805555555555,1253.9100047632635,1295.1796368486619,26.68161434977577,-41.26963208539837,-43.825969092455836,1231.8541666666667,1285.1446502716542,1178.5636830616793,-216786042.0,13.0,5.0499999999999545,7.9500000000000455,13.0,16.020833333333346,-0.01520927806091743,-18.950000000000045,26.645241802493747,-1.0
